tweet_id	tweet_datetime	tweet_unixtime	artist_name	track_title	country
176	2012-02-09 01:19:28	1328746768	Molotov	Que no te haga bobo Jacobo	MX
997	2012-02-09 03:42:26	1328755346	Neon Indian	Polish Girl	MX
196	2012-02-09 01:21:14	1328746874	Pablo Montero	Hay Otra En Tu Lugar	MX
687	2012-08-01 14:45:19	1343825119	Pantera	Psycho Holiday	MX
934	2012-01-20 13:40:06	1327063206	Parlovr	Pen to the Paper	MX
598	2012-08-01 14:27:07	1343824027	Queen	Under Pressure	MX
748	2012-03-29 04:31:27	1332988287	Scorpions	Rock You Like a Hurricane	MX
30	2012-03-29 02:24:29	1332980669	Skrillex	Bangarang	MX
646	2012-03-29 04:13:05	1332987185	T Pain	Turn All the Lights On	MX
928	2012-02-09 03:28:22	1328754502	They Might Be Giants	Boss of Me	MX
94	2012-07-30 14:24:19	1343651059	Akon	Be With You	MY
109	2012-07-30 14:28:49	1343651329	Angels & Airwaves	Everything's Magic	MY
781	2012-08-01 15:10:56	1343826656	Avenged Sevenfold	Welcome to the Family	MY
906	2012-02-09 03:24:40	1328754280	Beachwood Sparks	By Your Side	MY
975	2012-08-01 15:54:13	1343829253	Bittersweet	Get It On	MY
714	2012-03-29 04:25:15	1332987915	Bunga Citra Lestari	Saat Kau Pergi	MY
841	2012-02-09 03:11:55	1328753515	Cassie	Official Girl	MY
228	2012-03-29 03:10:14	1332983414	Fun	We Are Young	MY
737	2012-03-29 04:30:25	1332988225	Hujan	Kuala Lumpur	MY
982	2012-08-01 15:56:03	1343829363	Jason Mraz	I Won't Give Up	MY
824	2012-02-09 03:07:48	1328753268	Jessie J	Domino	MY
913	2012-01-20 13:35:59	1327062959	JoJo	Disaster	MY
104	2012-03-29 02:42:15	1332981735	Katy Perry	The One That Got Away	MY
782	2012-08-01 15:12:35	1343826755	Kelly Clarkson	Already Gone	MY
949	2012-08-01 15:49:12	1343828952	Leona Lewis	Better in Time	MY
870	2012-08-01 15:34:52	1343828092	Little Big Town	Pontoon	MY
764	2012-02-09 02:57:47	1328752667	Muse	New Born	MY
103	2012-02-09 01:04:51	1328745891	peterpan	Mungkin Nanti	MY
840	2012-08-01 15:28:43	1343827723	Rihanna	Talk That Talk	MY
221	2012-07-30 14:56:33	1343652993	Simple Plan	Your Love is a Lie	MY
25	2012-07-30 14:07:32	1343650052	SUPER JUNIOR	Mr. Simple	MY
266	2012-03-29 03:15:32	1332983732	Take That	Patience	MY
968	2012-01-20 13:45:42	1327063542	Taylor Swift	Ours	MY
798	2012-03-29 04:38:36	1332988716	Taylor Swift	Ours	MY
872	2012-01-20 13:30:25	1327062625	The Script	Talk You Down	MY
22	2012-03-29 02:23:33	1332980613	The Wanted	Gold Forever	MY
912	2012-08-01 15:42:00	1343828520	The White Stripes	Seven Nation Army	MY
876	2012-01-20 13:31:07	1327062667	Weezer	Island in the Sun	MY
571	2012-02-09 02:22:18	1328750538	Yuna	Terukir di Bintang	MY
7	2012-07-30 14:06:33	1343649993	Maria Carey	Love Takes Time	NG
778	2012-08-01 15:08:33	1343826513	Chris Brown	Turn Up the Music	NL
931	2012-01-20 13:38:39	1327063119	Destiny's Child	Survivor	NL
725	2012-08-01 14:54:54	1343825694	Eminem	Beautiful	NL
976	2012-01-20 13:46:36	1327063596	Howie B	Who's Got The Bacon	NL
563	2012-08-01 21:34:55	1343849695	Meek Mill	Everyday	NL
576	2012-08-01 21:38:45	1343849925	Professor Green	Today I Cried	NL
120	2012-07-30 14:30:51	1343651451	Varien	Mirrors	NL
259	2012-08-01 20:20:34	1343845234	The Weeknd	Thursday	NZ
45	2012-02-09 00:55:56	1328745356	Here Comes the Kraken	Confessions of What I've Done	PA
42	2012-07-30 14:10:05	1343650205	Pitbull	There She Goes	PA
722	2012-08-01 14:54:18	1343825658	Air Supply	All Out of Love	PH
368	2012-03-29 03:30:48	1332984648	Earl	Earl	PH
606	2012-08-01 14:28:49	1343824129	Mayday Parade	Miserable at Best	PH
643	2012-08-01 14:38:09	1343824689	Miley Cyrus	I Miss You	PH
312	2012-02-09 01:40:55	1328748055	Adele	Take It All	PR
311	2012-08-01 20:30:00	1343845800	Kaskade	Move for Me	PR
331	2012-08-01 20:34:07	1343846047	Yeah Yeah Yeahs	Heads Will Roll	PR
828	2012-02-09 03:08:17	1328753297	BoB feat. Bruno Mars	Nothing on You	RU
979	2012-01-20 13:46:36	1327063596	Coldplay	Paradise	RU
892	2012-02-09 03:22:25	1328754145	Groove Armada	My Friend	RU
641	2012-08-01 14:37:44	1343824664	Ne-Yo	Hands In the Air	RU
773	2012-03-29 04:36:03	1332988563	Nicki Minaj	I Am Your Leader	RU
92	2012-02-09 01:03:24	1328745804	Arctic Monkeys	No Buses	SG
254	2012-08-01 20:18:55	1343845135	Cinematic Sunrise	Umbrellas and Elephants	SG
53	2012-07-30 14:12:00	1343650320	Daughtry	Over You	SG
55	2012-02-09 00:59:02	1328745542	Scorpions	Always Somewhere	SG
677	2012-03-29 04:18:20	1332987500	2Pac	Temptations	SV
282	2012-03-29 03:18:57	1332983937	Blur	Song 2	SV
775	2012-03-29 04:36:28	1332988588	Bon Jovi	Bed of Roses	SV
145	2012-07-30 14:34:32	1343651672	Disturbed	Decadence	SV
788	2012-03-29 04:36:31	1332988591	Blur	Tender	TH
19	2012-02-09 00:46:06	1328744766	A Day to Remember	The Downfall of Us All	TR
57	2012-02-09 00:59:26	1328745566	A Day to Remember	Have Faith in Me	TR
938	2012-02-09 03:32:15	1328754735	Adamo	Tombe la neige	TR
317	2012-02-09 01:41:55	1328748115	Axwell	Feel the Vibe	TR
247	2012-02-09 01:32:15	1328747535	Blonde Redhead	Elephant Woman	TR
676	2012-02-09 02:41:14	1328751674	Blonde Redhead	Misery is a Butterfly	TR
151	2012-02-09 01:14:13	1328746453	Feist	Lonely Lonely	TR
185	2012-02-09 01:20:17	1328746817	Lady GaGa	Just Dance	TR
208	2012-02-09 01:25:10	1328747110	Lil Wayne	I'm into You	TR
523	2012-02-09 02:14:14	1328750054	Patrick Wolf	Damaris	TR
985	2012-02-09 03:41:15	1328755275	Pretenders	Back on the Chain Gang	TR
679	2012-08-01 14:42:12	1343824932	Queen	Don't Stop Me Now	TR
858	2012-02-09 03:14:15	1328753655	Sam Brown	Stop	TR
399	2012-02-09 01:56:14	1328748974	Scorpions	Dust in the Wind	TR
364	2012-02-09 01:50:28	1328748628	Tan	Neler Neler	TR
619	2012-02-09 02:32:15	1328751135	Tina Turner	I Dont Wanna Lose You	TR
201	2012-02-09 01:23:14	1328746994	Viktor Lazlo	Put the Blame on Mame	TR
283	2012-08-01 20:24:17	1343845457	Justin Timberlake	Like I Love You	UA
241	2012-08-01 20:15:40	1343844940	"Edward ""Sonny"" Bivins"	Kiss & Say Goodbye	US
314	2012-08-01 20:30:33	1343845833	2 Chainz	No Lie	US
896	2012-01-20 13:33:37	1327062817	2Pac	Black Jesus	US
465	2012-02-09 02:05:03	1328749503	2Pac	Ghetto Gospel	US
424	2012-08-01 21:00:00	1343847600	2Pac	Hit Em Up	US
362	2012-08-01 20:43:14	1343846594	30 Seconds to Mars	Kings and Queens	US
350	2012-02-09 01:48:24	1328748504	50 Cent	Get in My Car	US
136	2012-02-09 01:11:49	1328746309	Aaliyah	If Your Girl Only Knew	US
762	2012-02-09 02:57:32	1328752652	Aaliyah	At Your Best	US
262	2012-03-29 03:15:25	1332983725	Actual Proof	Black Boy Radio	US
539	2012-02-09 02:18:09	1328750289	Adele	One and Only	US
955	2012-02-09 03:34:41	1328754881	Adele	Make You Feel My Love	US
807	2012-08-01 15:19:58	1343827198	Adele	Set Fire to the Rain	US
49	2012-02-09 00:57:16	1328745436	Al Tariq	Think Not	US
678	2012-02-09 02:41:37	1328751697	Alicia Keys	My Boo	US
497	2012-03-29 03:48:28	1332985708	Alicia Keys	If I Ain't Got You	US
863	2012-02-09 03:15:52	1328753752	Amy Winehouse	Wake Up Alone	US
885	2012-02-09 03:20:16	1328754016	Amy Winehouse	Valerie	US
460	2012-03-29 03:44:06	1332985446	Ashanti	Over	US
552	2012-02-09 02:20:38	1328750438	ATL	Make It Up With Love	US
564	2012-02-09 02:21:37	1328750497	Atmosphere	You	US
124	2012-03-29 02:46:59	1332982019	Atmosphere	Became	US
6	2012-02-09 00:44:30	1328744670	Avant	When It Hurts	US
112	2012-02-09 01:07:39	1328746059	Avant	Lie About Us	US
420	2012-02-09 01:58:05	1328749085	Aventura	El malo	US
459	2012-02-09 02:04:26	1328749466	Aventura	Dile al amor	US
366	2012-02-09 01:51:12	1328748672	Big Sean	My Last	US
717	2012-03-29 04:26:46	1332988006	Big Sean	Don't Tell Me You Love Me	US
474	2012-03-29 03:45:48	1332985548	BLACKstreet	Dont Leave Me	US
707	2012-03-29 04:23:20	1332987800	BoB feat. Bruno Mars	Billionaire	US
46	2012-03-29 02:27:56	1332980876	Bobby	Sex in the Lounge	US
456	2012-03-29 03:43:20	1332985400	Bone Thugs-N-Harmony	1st of tha Month	US
39	2012-02-09 00:55:02	1328745302	Boys2Men	End of the Road	US
577	2012-02-09 02:23:32	1328750612	Brantley Gilbert	You Don't Know Her Like I Do	US
14	2012-03-29 02:22:20	1332980540	Brantley Gilbert	Country Must Be Country Wide	US
710	2012-02-09 02:46:18	1328751978	Brian McKnight	Anytime	US
451	2012-03-29 03:42:52	1332985372	Building 429	You Save Me	US
184	2012-03-29 02:59:37	1332982777	Bun B	Pimps	US
83	2012-03-29 02:37:48	1332981468	Carlos Santana	Maria Maria	US
490	2012-03-29 03:47:38	1332985658	Carrie Underwood	Good Girl	US
709	2012-03-29 04:24:05	1332987845	Carrie Underwood	I Told You So	US
757	2012-08-01 15:02:49	1343826169	Carrie Underwood	Blown Away	US
432	2012-02-09 01:58:31	1328749111	Cartel	The Fortunate	US
754	2012-08-01 15:02:03	1343826123	Cassie	Me & You	US
357	2012-02-09 01:48:39	1328748519	Catch 22	Alone in a Crowd	US
35	2012-02-09 00:53:29	1328745209	Cher	Believe	US
492	2012-08-01 21:17:00	1343848620	Cher Lloyd	Want U Back	US
728	2012-02-09 02:48:26	1328752106	Chris Brown	Body on Mine	US
747	2012-02-09 02:55:02	1328752502	Chris Brown	So Cold	US
875	2012-02-09 03:19:19	1328753959	Chris Brown	Talk That Shit	US
873	2012-02-09 03:19:19	1328753959	Chris Brown	Talk That Shit	US
914	2012-02-09 03:25:51	1328754351	Chris Brown	You	US
588	2012-03-29 04:01:26	1332986486	Chris Brown	I Wanna Be	US
656	2012-03-29 04:14:58	1332987298	Chris Brown	Strip	US
309	2012-08-01 20:29:06	1343845746	Chris Brown	No Bullshit	US
522	2012-08-01 21:22:54	1343848974	Chris Brown	4 Years Old	US
688	2012-02-09 02:43:12	1328751792	Christina Milian	Us Against the World	US
889	2012-02-09 03:20:22	1328754022	Coldplay	The Scientist	US
172	2012-03-29 02:56:08	1332982568	Coldplay	Paradise	US
101	2012-07-30 14:26:49	1343651209	Coldplay	Paradise	US
661	2012-02-09 02:39:26	1328751566	Common	Come Close	US
71	2012-07-30 14:17:27	1343650647	D'Angelo	Lady	US
726	2012-03-29 04:28:32	1332988112	D-12	Fight Music	US
987	2012-02-09 03:41:37	1328755297	Deadmau5	One Trick Pony	US
651	2012-08-01 14:38:42	1343824722	Dixie Chicks	You Were Mine	US
347	2012-02-09 01:47:28	1328748448	DJ Khaled	I'm on One	US
965	2012-02-09 03:35:04	1328754904	Donna Summer	She Works Hard for the Money	US
2	2012-02-09 00:43:32	1328744612	Drake	Find Your Love	US
74	2012-02-09 01:02:45	1328745765	Drake	Trust Issues	US
572	2012-02-09 02:22:22	1328750542	Drake	Doing It Wrong	US
730	2012-02-09 02:49:33	1328752173	Drake	Practice	US
969	2012-02-09 03:35:35	1328754935	Drake	Shut It Down	US
345	2012-03-29 03:26:15	1332984375	Drake	Doing It Wrong	US
406	2012-03-29 03:35:55	1332984955	Drake	Champion	US
727	2012-03-29 04:28:42	1332988122	Drake	Practice	US
699	2012-08-01 14:48:04	1343825284	Drake	Headlines	US
700	2012-08-01 14:48:26	1343825306	Drake	Lord Knows	US
984	2012-08-01 15:56:08	1343829368	Drake	The Real Her	US
349	2012-08-01 20:38:27	1343846307	Drake	Sooner Than Later	US
582	2012-03-29 04:00:45	1332986445	Ed Sheeran	Let it Out	US
760	2012-02-09 02:57:22	1328752642	El Presidente	Mr. Nice Watch	US
1001	2012-02-09 03:43:31	1328755411	El Presidente	Excuse Me Miss	US
1006	2012-08-01 16:02:17	1343829737	Elle Varner	Refill	US
493	2012-03-29 03:47:54	1332985674	Ellie Goulding	Starry Eyed	US
363	2012-08-01 20:43:17	1343846597	Elliott Yamin	Wait for You	US
802	2012-08-01 15:18:23	1343827103	Eminem	Superman	US
158	2012-03-29 02:54:03	1332982443	Fabolous	Can't let you go	US
275	2012-08-01 20:23:36	1343845416	Flogging Molly	If I Ever Leave This World Alive	US
379	2012-08-01 20:47:16	1343846836	Forever the Sickest Kids	Believe Me I'm Lying	US
983	2012-02-09 03:40:42	1328755242	Frank Ocean	Thinkin Bout You	US
628	2012-03-29 04:11:17	1332987077	Frank Ocean	White	US
666	2012-03-29 04:17:30	1332987450	Frank Ocean	We All Try	US
472	2012-08-01 21:11:59	1343848319	French Montana	Pop That	US
528	2012-03-29 03:52:50	1332985970	Fun	We Are Young	US
487	2012-02-09 02:10:01	1328749801	Future	Ring Ring	US
750	2012-02-09 02:55:59	1328752559	Future	No Matter What	US
836	2012-08-01 15:28:00	1343827680	Future	Neva End	US
504	2012-08-01 21:19:46	1343848786	Future	Transform	US
373	2012-08-01 20:46:52	1343846812	Gavin DeGraw	Not Over You	US
789	2012-02-09 03:00:47	1328752847	Ginuwine	Do You Remember	US
510	2012-03-29 03:49:48	1332985788	Godsmack	Voodoo	US
359	2012-03-29 03:28:13	1332984493	Green Day	Good Riddance	US
137	2012-02-09 01:11:55	1328746315	Gwen Stefani	Hollaback Girl	US
273	2012-08-01 20:22:43	1343845363	Gym Class Heroes	Faces in the Hall	US
839	2012-03-29 04:44:37	1332989077	Hi-Five	I Can't Wait Another Minute	US
477	2012-08-01 21:12:36	1343848356	Hollywood Undead	I Don't Wanna Die	US
530	2012-02-09 02:15:26	1328750126	Hopsin	Nocturnal Rainbows	US
808	2012-02-09 03:05:32	1328753132	Jagged Edge	I Gotta Be	US
310	2012-03-29 03:23:26	1332984206	Jagged Edge	Promise	US
431	2012-08-01 21:03:03	1343847783	Jagged Edge	Good Luck Charm	US
276	2012-02-09 01:36:25	1328747785	James Blake	Limit to Your Love	US
50	2012-02-09 00:57:24	1328745444	James Brown	I Got the Feelin	US
711	2012-08-01 14:52:39	1343825559	Jason Aldean	Fly Over States	US
648	2012-08-01 14:38:37	1343824717	Jason Mraz	I'm Yours	US
691	2012-02-09 02:43:15	1328751795	Jay Sean	Down	US
1010	2012-02-09 03:44:44	1328755484	Jay Sean	Do You Remember	US
890	2012-02-09 03:20:41	1328754041	Jazmine Sullivan	Stuttering	US
245	2012-02-09 01:31:56	1328747516	Jeezy	Trap or Die	US
625	2012-02-09 02:33:57	1328751237	John Mayer	Slow Dancing in a Burning Room	US
626	2012-02-09 02:34:29	1328751269	John Mayer	Slow Dancing in a Burning Room	US
630	2012-02-09 02:34:41	1328751281	John Mayer	Slow Dancing in a Burning Room	US
642	2012-02-09 02:35:30	1328751330	John Mayer	Slow Dancing in a Burning Room	US
463	2012-02-09 02:04:56	1328749496	Johnny Gill	In the Mood	US
226	2012-03-29 03:09:59	1332983399	JoJo	Weak	US
547	2012-03-29 03:55:26	1332986126	Jon B	They Don't Know	US
440	2012-02-09 02:01:15	1328749275	Justin Bieber	One Time	US
336	2012-03-29 03:25:19	1332984319	Justin Bieber	Boyfriend	US
433	2012-03-29 03:41:08	1332985268	Justin Bieber	Boyfriend	US
186	2012-07-30 14:48:57	1343652537	Justin Bieber	Thought of You	US
817	2012-08-01 15:22:41	1343827361	Justin Bieber	Boyfriend	US
371	2012-03-29 03:31:41	1332984701	Juvenile	Rodeo	US
374	2012-03-29 03:32:22	1332984742	K. Dot	Let Me Be Me	US
225	2012-02-09 01:27:15	1328747235	Kanye	Get Em High	US
470	2012-03-29 03:45:18	1332985518	Kanye	Heartless	US
792	2012-02-09 03:01:02	1328752862	Katy Perry	The One That Got Away	US
795	2012-02-09 03:01:23	1328752883	Keith Sweat	Twisted	US
941	2012-02-09 03:32:27	1328754747	Keith Sweat	Nobody	US
658	2012-03-29 04:15:09	1332987309	Keith Sweat	Right and a Wrong Way	US
508	2012-02-09 02:12:44	1328749964	Kelly Row	Keep It Between Us	US
800	2012-03-29 04:38:39	1332988719	Keri Hilson	Toy Soldier	US
454	2012-02-09 02:03:44	1328749424	Keyshia Cole	Trust	US
816	2012-02-09 03:06:44	1328753204	Kid Cudi	MANIAC	US
859	2012-02-09 03:14:24	1328753664	Kid Cudi	The End	US
878	2012-02-09 03:19:40	1328753980	Kid Cudi	Mojo So Dope	US
36	2012-03-29 02:26:00	1332980760	Kid Ink	What I Do	US
682	2012-03-29 04:19:06	1332987546	Kurupt	We Can Freak It	US
898	2012-02-09 03:23:31	1328754211	Lady GaGa	Poker Face	US
97	2012-02-09 01:04:06	1328745846	Lana Del Ray	Born to Die	US
257	2012-08-01 20:20:30	1343845230	Leave	Jojo	US
391	2012-03-29 03:34:02	1332984842	Lifehouse	Whatever It Takes	US
827	2012-03-29 04:42:57	1332988977	Lil Wayne	Mirror	US
852	2012-08-01 15:30:52	1343827852	Linkin Park	Burn It Down	US
638	2012-03-29 04:12:21	1332987141	Lionel Richie	Easy	US
537	2012-02-09 02:17:49	1328750269	Lyfe Jennings	Cry	US
636	2012-02-09 02:34:59	1328751299	Lyfe Jennings	I Can't	US
199	2012-03-29 03:02:21	1332982941	M. Jackson	You Are Not Alone	US
306	2012-02-09 01:40:39	1328748039	Mac Miller	All I Want Is You	US
16	2012-03-29 02:22:52	1332980572	Mac Miller	Fight the Feeling	US
139	2012-03-29 02:49:52	1332982192	Mac Miller	Aliens Fighting Robots	US
545	2012-03-29 03:55:22	1332986122	Mac Miller	The Mourning After	US
555	2012-03-29 03:56:59	1332986219	Mac Miller	All Around the World	US
560	2012-03-29 03:57:14	1332986234	Mac Miller	Loud	US
739	2012-03-29 04:30:42	1332988242	Mac Miller	Lucky Ass Bitch	US
303	2012-08-01 20:27:42	1343845662	Mac Miller	Donald Trump	US
68	2012-02-09 01:01:57	1328745717	Madonna	Ray of Light	US
417	2012-02-09 01:58:02	1328749082	Madonna	Music	US
418	2012-02-09 01:58:02	1328749082	Madonna	Music	US
353	2012-08-01 20:40:04	1343846404	Man Overboard	The Real You	US
51	2012-03-29 02:29:20	1332980960	Maria Carey	Lead the Way	US
161	2012-03-29 02:54:36	1332982476	Maria Carey	Shake It Off	US
29	2012-02-09 00:50:58	1328745058	Mario	Let Me Love You	US
721	2012-02-09 02:47:34	1328752054	Mario	Let Me Love You	US
974	2012-02-09 03:39:18	1328755158	Mario	Crying Out for Me	US
484	2012-03-29 03:47:04	1332985624	Medina	Addiction	US
880	2012-01-20 13:31:33	1327062693	Meek Mill	House Party	US
489	2012-08-01 21:16:52	1343848612	Meek Mill	Burn	US
911	2012-02-09 03:25:32	1328754332	Melanie Fiona	4 AM	US
813	2012-03-29 04:40:46	1332988846	Memphis May Fire	The Haunted	US
702	2012-02-09 02:44:16	1328751856	Metric	Grow Up and Blow Away	US
479	2012-02-09 02:07:58	1328749678	Metro Station	Kelsey	US
280	2012-08-01 20:24:16	1343845456	MGMT	Congratulations	US
723	2012-02-09 02:47:36	1328752056	Monica	For You I Will	US
924	2012-02-09 03:27:37	1328754457	Monica	My Everything	US
689	2012-03-29 04:20:29	1332987629	Mr Vegas	Sitting on My Corner	US
521	2012-03-29 03:50:53	1332985853	Musiq	Love	US
256	2012-03-29 03:14:29	1332983669	Nicki Minaj	Sex in the Lounge	US
448	2012-03-29 03:42:19	1332985339	Nicki Minaj	Whip It	US
680	2012-03-29 04:18:49	1332987529	Nicki Minaj	Whip It	US
556	2012-08-01 21:33:10	1343849590	Nile	Ithyphallic	US
9	2012-02-09 00:45:09	1328744709	Of Mice & Men	Purified	US
250	2012-03-29 03:13:51	1332983631	Olivia	Walk Away	US
624	2012-02-09 02:33:41	1328751221	Omarion	O	US
756	2012-02-09 02:56:48	1328752608	Omarion	O	US
741	2012-02-09 02:52:12	1328752332	One Way	Cutie Pie	US
693	2012-02-09 02:43:21	1328751801	OutKast	She Lives in My Lap	US
320	2012-03-29 03:23:49	1332984229	OutKast	Vibrate	US
622	2012-02-09 02:33:40	1328751220	Pantera	25 Years	US
881	2012-02-09 03:19:53	1328753993	Paul Baribeau	Eight Letters	US
1007	2012-02-09 03:44:28	1328755468	Petey Pablo	Freek-a-leek	US
954	2012-02-09 03:34:21	1328754861	Pharell	That Girl	US
235	2012-02-09 01:29:22	1328747362	Phoenix	Lasso	US
835	2012-03-29 04:44:25	1332989065	Puff Daddy	Senorita	US
296	2012-02-09 01:39:49	1328747989	Pussycat Dolls	Buttons	US
153	2012-02-09 01:14:45	1328746485	Queen	Fat Bottomed Girls	US
963	2012-08-01 15:52:49	1343829169	Queen	Action This Day	US
669	2012-02-09 02:40:33	1328751633	Ray J	One Wish	US
758	2012-03-29 04:33:16	1332988396	Ricardo Arjona	El problema	US
330	2012-02-09 01:43:14	1328748194	Rick Ross	Why	US
583	2012-08-01 14:23:57	1343823837	Rick Ross	Presidential	US
950	2012-08-01 15:49:15	1343828955	Rick Ross	Diced Pineapples	US
992	2012-08-01 16:00:55	1343829655	Rick Ross	Diced Pineapples	US
499	2012-08-01 21:19:15	1343848755	Rick Ross	Diced Pineapples	US
531	2012-03-29 03:53:14	1332985994	Ricky 'Magic' Martin	Tal vez	US
575	2012-03-29 03:59:31	1332986371	Ricky 'Magic' Martin	Vuelve	US
607	2012-03-29 04:04:39	1332986679	Ricky 'Magic' Martin	Y todo queda en nada	US
52	2012-02-09 00:58:01	1328745481	Rihanna	Unfaithful	US
476	2012-02-09 02:06:39	1328749599	Rihanna	Skin	US
869	2012-02-09 03:18:00	1328753880	Rihanna	Fool in Love	US
377	2012-03-29 03:32:47	1332984767	Rihanna	Where Have You Been	US
453	2012-03-29 03:42:53	1332985373	Rihanna	You da One	US
724	2012-03-29 04:28:32	1332988112	Rihanna	Russian Roulette	US
467	2012-03-29 03:45:05	1332985505	Robyn	Time Machine	US
540	2012-02-09 02:18:10	1328750290	Roger	Computer Love	US
409	2012-02-09 01:57:09	1328749029	Rusko	I Love You	US
609	2012-02-09 02:28:27	1328750907	Safetysuit	Believe	US
398	2012-08-01 20:53:54	1343847234	Sammie	I Like It	US
360	2012-03-29 03:28:55	1332984535	Sanctus Real	Keep My Heart Alive	US
772	2012-03-29 04:35:22	1332988522	ScHoolboy Q	Sacrilegious	US
23	2012-02-09 00:48:00	1328744880	Sean Paul	Gimme the Light	US
779	2012-08-01 15:10:17	1343826617	Secrets	The Ascent	US
562	2012-02-09 02:21:32	1328750492	Shai	If I Ever Fall in Love	US
957	2012-08-01 15:51:56	1343829116	Sleeping With Sirens	If You Can't Hang	US
595	2012-03-29 04:02:05	1332986525	Snow Patrol	You Could Be Happy	US
105	2012-02-09 01:05:28	1328745928	Soumia	Mes sentiments	US
327	2012-02-09 01:43:10	1328748190	Static X	Shadow Zone	US
550	2012-02-09 02:20:31	1328750431	Styx	Renegade	US
478	2012-03-29 03:46:10	1332985570	Sum 41	With Me	US
953	2012-02-09 03:34:17	1328754857	Survivor	Eye of the Tiger	US
385	2012-08-01 20:47:54	1343846874	Talking Heads	Burning Down the House	US
766	2012-02-09 02:58:07	1328752687	Tank	Amazing	US
746	2012-03-29 04:31:26	1332988286	Temptations	I Wish It Would Rain	US
441	2012-03-29 03:41:45	1332985305	The Beatles	Day Tripper	US
113	2012-03-29 02:44:18	1332981858	The Cranberries	Zombie	US
496	2012-02-09 02:11:38	1328749898	The Devil Wears Prada	Still Fly	US
388	2012-03-29 03:33:50	1332984830	The Maine	The Way We Talk	US
200	2012-02-09 01:22:42	1328746962	The Script	Before the Worst	US
351	2012-03-29 03:26:30	1332984390	The Weeknd	Echoes of Silence	US
458	2012-03-29 03:43:50	1332985430	The Weeknd	Rolling Stone	US
670	2012-03-29 04:17:46	1332987466	The Weeknd	The Knowing	US
806	2012-08-01 15:19:42	1343827182	The Weeknd	Wicked Games	US
277	2012-03-29 03:18:27	1332983907	Tiffany Evans	I'll Be There	US
930	2012-01-20 13:38:38	1327063118	TLC	Creep	US
152	2012-07-30 14:35:42	1343651742	Tom Waits	Bad as Me	US
980	2012-02-09 03:39:59	1328755199	Toni Braxton	Unbreak My Heart	US
162	2012-03-29 02:54:40	1332982480	Train	Drops of Jupiter	US
447	2012-02-09 02:02:46	1328749366	Trey Songz	Jupiter Love	US
812	2012-02-09 03:05:53	1328753153	Trey Songz	One Love	US
224	2012-03-29 03:09:11	1332983351	Trey Songz	Jupiter Love	US
334	2012-03-29 03:25:04	1332984304	Trey Songz	Can't Be Friends	US
436	2012-03-29 03:41:34	1332985294	Trey Songz	Neighbors Know My Name	US
705	2012-08-01 14:49:03	1343825343	Trey Songz	Love Faces	US
455	2012-08-01 21:08:06	1343848086	Trivium	Dying in Your Arms	US
561	2012-02-09 02:21:18	1328750478	Troop	Sweet November	US
111	2012-02-09 01:07:30	1328746050	Tyga	Ayy Ladies	US
544	2012-02-09 02:18:36	1328750316	Tyga	Far Away	US
715	2012-02-09 02:47:01	1328752021	Tyga	Diamond Life	US
8	2012-03-29 02:21:45	1332980505	Tyga	Far Away	US
400	2012-03-29 03:35:42	1332984942	Tyga	Faded	US
587	2012-02-09 02:25:26	1328750726	Tyrese	Stay	US
686	2012-02-09 02:42:56	1328751776	Tyrese	How You Gonna Act Like That	US
143	2012-03-29 02:50:23	1332982223	Tyrese	One	US
156	2012-02-09 01:15:15	1328746515	Usher	You Remind Me	US
207	2012-03-29 03:04:58	1332983098	Usher	Climax	US
288	2012-03-29 03:19:57	1332983997	Usher	Climax	US
315	2012-08-01 20:30:36	1343845836	Usher	Burn	US
328	2012-08-01 20:33:20	1343846000	Usher	Love in This Club	US
584	2012-03-29 04:00:46	1332986446	Wale	Ambition	US
650	2012-03-29 04:14:21	1332987261	Wale	Miami Nights	US
654	2012-08-01 14:39:04	1343824744	Wale	Chillin	US
966	2012-01-20 13:45:41	1327063541	Webbie	Mo Ass	US
133	2012-02-09 01:11:18	1328746278	Webbie	I Miss You	US
65	2012-07-30 14:15:48	1343650548	Westlife	Nothing's Gonna Change My Love for You	US
553	2012-02-09 02:20:54	1328750454	Wiz Khalifa	California	US
573	2012-02-09 02:22:31	1328750551	Wiz Khalifa	Won't Land	US
649	2012-02-09 02:36:47	1328751407	Wiz Khalifa	Up	US
672	2012-03-29 04:17:50	1332987470	Wiz Khalifa	The Code	US
706	2012-03-29 04:22:34	1332987754	Wiz Khalifa	The Code	US
370	2012-02-09 01:52:10	1328748730	Woodkid	Brooklyn	US
667	2012-02-09 02:39:54	1328751594	Wynter Gordon	Dirty Talk	US
167	2012-03-29 02:55:24	1332982524	You Me At Six	The Consequence	US
414	2012-03-29 03:38:26	1332985106	Z-Ro	You	US
38	2012-03-29 02:26:21	1332980781	Zacarias Ferreira	Es Tan Dificil	US
